1	264	0.022844358
1	25	0.41040962
1	5	0.630138882
1	2	0.547262368
1	171	0.019593237
1	85	0.157135873
1	7	0.457106769
1	181	0.011323909
1	63	0.05208093
1	149	0.032706416
1	16	0.548180295
1	153	0.02415714
1	30	0.187055677
1	134	0.032005437
1	127	0.05969542
1	74	0.023117651
1	119	0.082735875
1	84	0.167267231
1	76	0.050399025
1	87	0.046604868
1	213	0.007319458
1	31	0.033520527
1	95	0.154015631
1	106	0.014254709
1	27	0.285560907
1	10	0.34998039
1	91	0.048472665
1	372	0.007991155
1	44	0.231385471
1	174	0.010307046
1	54	0.032187337
1	28	0.019290663
1	137	0.030449975
1	8	0.423410997
1	3	0.816307245
1	102	0.023890058
1	15	0.639760922
1	97	0.022863879
1	163	0.034706867
1	191	0.026588826
1	150	0.040084437
1	32	0.270010275
1	18	0.304429652
1	93	0.112015038
1	36	0.118751531
1	70	0.110202698
1	29	0.308084501
1	51	0.141031113
1	273	0.00630925
1	115	0.049906122
1	227	0.005922825
1	88	0.143613642
1	6	0.573399994
1	39	0.122981359
1	233	0.004778633
1	103	0.015539541
1	34	0.071920397
1	68	0.076860965
1	65	0.15090515
1	52	0.000101154
1	64	0.055647048
1	230	0.006075443
1	427	0.005015546
1	56	0.05274686
1	33	0.199207451
1	14	0.539387451
1	4	0.375570987
1	152	0.057515732
1	20	0.297087567
1	109	0.028501432
1	53	0.192835201
1	94	0.038967751
1	41	0.156666483
1	73	0.100841529
1	57	0.047284995
1	131	0.023757848
1	75	0.163172274
1	166	0.055465592
1	60	0.098241697
1	26	0.259469865
1	49	0.121199188
1	86	0.024844809
1	117	0.053301875
1	62	0.082962584
1	13	0.367763949
1	12	0.62281765
1	124	0.031211291
1	35	0.246463164
1	22	0.185980696
1	43	0.087920454
1	42	0.224482163
1	193	0.022116316
1	9	0.361515036
1	177	0.039408747
1	80	0.125715619
1	132	0.039174052
1	24	0.207972788
1	66	0.109952475
1	69	0.068282851
1	164	0.058611566
1	90	0.046391469
1	116	0.052090691
2	257	0.040135014
2	48	0.163275646
2	272	0.036059134
2	208	0.014480974
2	113	0.07357169
2	55	0.00741795
2	47	0.313336072
2	50	0.080735868
2	67	0.065683907
2	40	0.157746345
2	72	0.012562156
2	19	0.278021395
2	250	0.005784848
2	122	0.059633308
2	61	0.011303057
2	59	0.067533514
2	489	0.006938356
2	21	0.148733003
2	100	0.024046226
2	89	0.024090591
2	105	0.023839481
2	37	0.087950179
2	218	0.03285371
2	11	0.17062616
2	46	0.096706643
2	81	0.131343856
2	120	0.072140451
2	17	0.173273463
2	78	0.035682913
2	25	0.22671864
2	5	0.5104397
2	212	0.006371806
2	85	0.041840432
2	7	0.205219894
2	181	0.022331934
2	387	0.007083432
2	63	0.167008135
2	16	0.230551395
2	112	0.036170492
2	30	0.202072146
2	219	0.042070247
2	127	0.015549745
2	316	0.021170883
2	84	0.021767158
2	76	0.052415448
2	87	0.024466813
2	289	0.007105615
2	213	0.009526209
2	31	0.066030847
2	360	0.00698361
2	38	0.102267887
2	123	0.00047915
2	106	0.067338748
2	27	0.177261942
2	10	0.374647736
2	91	0.1107027
2	253	0.000678796
2	201	0.066928365
2	44	0.121926342
2	174	0.016787992
2	92	0.052663009
2	54	0.120016398
2	28	0.066167049
2	8	0.439266422
2	276	0.034988145
2	3	0.459818846
2	104	0.07728732
2	180	0.021397591
2	15	0.362944944
2	97	0.080220782
2	77	0.141457024
2	240	0.025844812
2	107	0.055663463
2	32	0.242008401
2	18	0.280866569
2	23	0.171484193
2	36	0.160496577
2	162	0.044880816
2	161	0.01688116
2	29	0.269304416
2	51	0.074690593
2	189	0.025051553
2	130	0.02415714
2	88	0.005955212
2	6	0.226318461
2	39	0.184398614
2	233	0.005558139
2	34	0.130961423
2	58	0.033520527
2	68	0.145785344
2	65	0.066782846
2	52	0.160529851
2	64	0.060093381
2	56	0.093723935
2	33	0.1447707
2	14	0.24256386
2	4	0.385826125
2	20	0.137532875
2	439	0.003143756
2	96	0.024179323
2	109	0.04272331
2	41	0.171176739
2	73	0.06029347
2	57	0.04761685
2	60	0.010244491
2	26	0.257834544
2	49	0.317878236
2	86	0.036836865
2	62	0.060814324
2	13	0.268964131
2	12	0.33166533
2	124	0.043442479
2	129	0.091639633
2	35	0.166117715
2	279	0.032168703
2	22	0.19968172
2	43	0.095405396
2	42	0.228422284
2	283	0.031542703
2	9	0.246180111
2	98	0.01610476
2	24	0.218318876
2	66	0.153765408
2	69	0.167808493
2	255	0.041761018
2	254	0.042937597
2	90	0.033907396
2	135	0.006111379
2	377	0.004130449
2	116	0.110367295
3	48	0.140681955
3	55	0.019242304
3	167	0.00433675
3	47	0.063964291
3	214	0.027431331
3	40	0.086958605
3	72	0.016670423
3	19	0.231181388
3	21	0.075090772
3	147	4.43657E-05
3	258	0.027431331
3	37	0.067747357
3	11	0.103004358
3	46	0.019700602
3	81	0.059386191
3	17	0.126785277
3	5	0.517856319
3	7	0.206078371
3	181	0.000546586
3	63	0.094359252
3	144	0.014230308
3	16	0.30913375
3	112	0.09592625
3	30	0.054580495
3	31	0.673182957
3	38	0.023401148
3	27	0.29566254
3	10	0.258899765
3	44	0.035393648
3	351	0.014866956
3	368	0.013642462
3	28	0.623220934
3	82	0.090215493
3	8	1
3	79	0.049172313
3	32	0.131392658
3	18	0.124414816
3	23	0.189609812
3	36	0.079986531
3	160	0.008085654
3	29	0.192817455
3	51	0.02986346
3	175	0.066291273
3	6	0.22582467
3	39	0.069920834
3	34	0.542739282
3	58	0.235936064
3	52	0.03741362
3	310	0.023019159
3	33	0.210167117
3	14	0.173578256
3	4	0.695243373
3	20	0.110285218
3	109	0.089057991
3	57	0.135740943
3	26	0.252287941
3	49	0.022591917
3	125	0.099448889
3	185	0.069023315
3	13	0.447053494
3	12	0.588688425
3	35	0.485051855
3	22	0.358705355
3	43	0.233897015
3	296	0.027431331
3	42	0.038161626
3	9	0.2063002
3	220	0.000497783
3	24	0.048513926
3	66	0.014079021
3	69	0.13913226
3	447	0.002555466
3	251	0.019325712
4	48	0.415021438
4	167	0.011654877
4	47	0.163865267
4	50	0.01786253
4	214	0.030610579
4	67	0.022185083
4	121	0.002850498
4	40	0.065427473
4	72	0.045080905
4	19	0.053221573
4	61	0.022185083
4	59	0.225549603
4	21	0.189583636
4	258	0.012886026
4	37	0.09277229
4	11	0.039179376
4	46	0.108351316
4	81	0.050827598
4	17	0.07739779
4	25	0.043337776
4	5	0.426881284
4	212	0.021929537
4	85	0.038595967
4	7	0.205884049
4	63	0.265694821
4	144	0.019154904
4	16	0.162343078
4	112	0.039745039
4	294	0.027633195
4	30	0.024290237
4	269	0.006052373
4	74	0.036927815
4	200	0.020502735
4	31	0.01845082
4	38	0.116789678
4	27	0.027957508
4	10	0.234696929
4	91	0.032431348
4	253	0.00724936
4	44	0.094250113
4	28	0.115430756
4	8	0.70721857
4	97	0.076829465
4	77	0.022101676
4	32	0.184024611
4	18	0.063277953
4	23	0.180285467
4	36	0.024103457
4	160	0.003970733
4	29	0.021175763
4	51	0.06904328
4	175	0.019410007
4	6	0.292516123
4	39	0.067509113
4	233	0.00540064
4	34	0.23661131
4	58	0.010083443
4	68	0.066241584
4	65	0.127831865
4	52	0.393666881
4	33	0.231393457
4	420	0.007358944
4	14	0.124136643
4	20	0.080058403
4	397	0.005639328
4	109	0.040452229
4	53	0.044339554
4	41	0.046613741
4	57	0.16611594
4	26	0.49322136
4	49	0.138973874
4	125	0.038664734
4	185	0.014110964
4	343	0.015306177
4	62	0.022185083
4	13	0.336557539
4	12	0.251290599
4	35	0.255863819
4	22	0.311198531
4	43	0.252179688
4	42	0.245444971
4	9	0.29042694
4	328	0.005072334
4	24	0.056688755
4	66	0.063697653
4	69	0.202975876
4	251	0.025011624
5	48	0.176065399
5	438	0.004724507
5	469	0.007881572
5	113	0.010920181
5	55	0.008848301
5	167	0.113679197
5	47	0.105409868
5	50	0.000726711
5	474	0.007822565
5	121	0.059903496
5	198	0.016279561
5	40	0.01610476
5	72	0.103494156
5	19	0.159278737
5	59	0.038708212
5	21	0.169753043
5	147	0.031591949
5	464	0.00330436
5	485	0.007582103
5	105	0.02687321
5	37	0.077022013
5	11	0.068107606
5	46	0.031965952
5	459	0.005200995
5	321	0.002136654
5	81	0.138428619
5	237	0.026213491
5	17	0.101933813
5	315	0.02185722
5	25	0.022004071
5	388	0.005980057
5	212	0.03354271
5	85	0.059254869
5	7	0.17672423
5	384	0.00823561
5	181	0.031468612
5	63	0.016149126
5	144	0.016384264
5	16	0.197434152
5	153	0.02185234
5	112	0.020874076
5	30	0.050867971
5	269	0.009175277
5	134	0.040428271
5	376	0.009756911
5	339	0.008252469
5	74	0.064393308
5	200	0.037771208
5	289	0.021835925
5	213	0.036165612
5	31	0.012157097
5	408	0.005647757
5	27	0.247580737
5	10	0.31811293
5	91	0.062995787
5	186	0.001558124
5	253	0.009183706
5	44	0.092795804
5	174	0.040822239
5	28	0.02638563
5	82	0.000250223
5	416	0.009634906
5	8	0.316475835
5	371	0.008281751
5	363	0.005647757
5	15	0.20679399
5	163	0.028675346
5	32	0.248464946
5	389	0.007826558
5	18	0.116871755
5	23	0.177671882
5	36	0.059249988
5	29	0.098050481
5	51	0.064760212
5	115	0.015993846
5	88	0.037688687
5	145	0.025461492
5	6	0.360118847
5	39	0.107705351
5	233	0.030330631
5	34	0.112831811
5	68	0.092689326
5	65	0.167595981
5	52	0.103004358
5	33	0.228347749
5	14	0.148874974
5	152	0.014474319
5	346	0.005230276
5	20	0.081347671
5	159	0.015339451
5	109	0.001264423
5	476	0.007797277
5	168	0.050868415
5	345	0.0090617
5	429	0.008353623
5	57	0.100068234
5	60	0.00415352
5	338	0.016024458
5	26	0.224289616
5	49	0.05462353
5	125	0.030789816
5	13	0.373752436
5	12	0.427059635
5	124	0.024977906
5	403	0.00977377
5	35	0.18285513
5	22	0.339061097
5	43	0.150896276
5	42	0.135325236
5	9	0.236190279
5	328	0.012968546
5	24	0.060639967
5	66	0.06006898
5	69	0.073970538
5	477	0.00779284
5	377	0.002770196
5	445	0.001399295
6	48	0.051151912
6	262	0.022050655
6	71	0.001464069
6	263	0.020823943
6	55	0.097144089
6	167	0.008858505
6	142	0.032174915
6	323	0.007836319
6	47	0.038908745
6	141	0.018092345
6	50	0.059118666
6	121	0.052499743
6	198	0.072803275
6	270	0.024189083
6	425	0.005040834
6	155	0.005837643
6	40	0.059248214
6	72	0.058359125
6	19	0.180235334
6	287	0.019677532
6	61	0.028668691
6	21	0.105213328
6	147	0.048844894
6	105	0.067927482
6	37	0.11968676
6	11	0.08902028
6	46	0.076570369
6	274	0.015906445
6	81	0.042410088
6	17	0.176304974
6	182	0.04705873
6	78	0.021076827
6	264	0.015627385
6	25	0.133327447
6	171	0.110047862
6	85	0.084885838
6	7	0.372519956
6	271	0.021615871
6	181	0.009553716
6	16	0.16824239
6	108	0.008004465
6	153	0.127204533
6	170	0.01339845
6	30	0.029217939
6	126	0.026174006
6	134	0.112525688
6	74	0.061582295
6	207	0.070572566
6	406	7.54217E-06
6	119	0.085290897
6	84	0.081887158
6	158	0.028216604
6	213	0.007288402
6	358	0.003077207
6	31	0.054379075
6	95	0.024487665
6	123	0.000878441
6	27	0.070073896
6	10	0.175085803
6	91	0.016171309
6	253	0.003553695
6	44	0.098390323
6	320	0.008311476
6	426	0.005032405
6	174	0.005803925
6	54	0.0206101
6	28	0.028283153
6	341	0.007991155
6	137	0.03126941
6	8	0.177247302
6	15	0.167094204
6	163	0.040539629
6	191	0.064305463
6	150	0.025268501
6	32	0.113278574
6	18	0.146831488
6	284	0.015891361
6	23	0.264857639
6	36	0.171202471
6	29	0.053978452
6	51	0.175101775
6	115	0.03082176
6	243	0.048572488
6	88	0.105771893
6	145	0.035803144
6	39	0.043139461
6	68	0.023106559
6	65	0.132007123
6	52	0.04225747
6	33	0.125748006
6	14	0.15839719
6	152	0.014043528
6	346	0.00010559
6	20	0.12916816
6	96	0.001038158
6	109	0.016935286
6	53	0.038191351
6	94	0.000399292
6	168	0.062887091
6	41	0.055827172
6	293	0.009005356
6	73	0.008163294
6	57	0.041441141
6	166	0.0880012
6	60	0.050290773
6	26	0.109855314
6	49	0.038575115
6	117	0.013595434
6	62	0.038912738
6	13	0.244621986
6	12	0.182939425
6	124	7.54217E-05
6	35	0.062846718
6	22	0.122869558
6	43	0.069231834
6	42	0.065802363
6	267	0.024323511
6	9	0.242202723
6	231	0.051636386
6	24	0.07799584
6	66	0.023158911
6	69	0.025098581
6	164	0.015468555
6	90	0.001452978
7	110	0.046058282
7	140	0.016535995
7	71	0.066350724
7	55	0.01781639
7	297	0.013711672
7	142	0.028381201
7	141	0.078385815
7	50	0.079997622
7	187	0.015257818
7	67	0.042310266
7	155	0.018155344
7	40	0.160148306
7	19	0.181802775
7	99	0.024024043
7	61	0.0820451
7	21	0.170135475
7	147	0.002083415
7	118	0.032530728
7	89	0.023447288
7	105	0.012500044
7	37	0.13291041
7	11	0.14968731
7	46	0.108090446
7	199	0.020499629
7	128	0.017663772
7	17	0.157420701
7	182	0.022577276
7	78	0.064791712
7	25	0.152938875
7	85	0.02497835
7	181	0.000860695
7	205	0.0216243
7	188	0.035458866
7	149	0.024363884
7	16	0.247112678
7	30	0.127201871
7	126	0.101771435
7	127	0.058458948
7	119	0.069702554
7	84	0.152633638
7	76	0.052495306
7	87	0.041559597
7	31	0.009973416
7	95	0.044600424
7	27	0.101434699
7	10	0.194812581
7	44	0.142199706
7	54	0.05369185
7	28	0.039962431
7	418	0.009736947
7	137	0.10389611
7	8	0.18915462
7	102	0.049984206
7	15	0.289796947
7	77	0.014119394
7	150	0.112449822
7	32	0.076915091
7	18	0.24231275
7	93	0.051202489
7	23	0.281951311
7	36	0.168595097
7	70	0.08989118
7	29	0.093993679
7	51	0.14111452
7	273	0.022882956
7	115	0.015726764
7	227	0.021389606
7	88	0.07936541
7	39	0.048965569
7	103	0.030971716
7	34	0.026023162
7	65	0.01532836
7	64	0.056455391
7	56	0.061678125
7	33	0.043309825
7	14	0.224318897
7	152	0.012655768
7	20	0.128718735
7	313	0.021672215
7	96	0.000532389
7	53	0.082059741
7	94	0.029947755
7	41	0.070946126
7	73	0.053237988
7	57	0.000660162
7	131	0.020559966
7	75	0.058532595
7	60	0.118069186
7	26	0.053213587
7	49	0.010122485
7	86	0.017131383
7	117	0.068026861
7	190	0.016004493
7	62	0.064502004
7	13	0.137452129
7	12	0.102546061
7	124	0.000332743
7	35	0.040617713
7	42	0.02377382
7	111	0.015870509
7	9	0.308871549
7	80	0.062161711
7	132	0.03897485
7	24	0.185907936
7	164	0.072848085
7	90	0.038510341
7	433	0.002194773
8	48	0.121495107
8	71	0.022185083
8	113	0.022185083
8	47	0.064124008
8	50	0.004852724
8	67	0.022185083
8	40	0.066468293
8	72	0.044226865
8	19	0.046041867
8	61	0.022185083
8	59	0.256587424
8	21	0.102854846
8	37	0.09805758
8	11	0.036156739
8	46	0.089447079
8	81	0.020969019
8	17	0.108042974
8	25	0.018667768
8	63	0.043700244
8	16	0.22899682
8	112	0.031284494
8	30	0.023818629
8	356	0.012190815
8	38	0.087309094
8	27	0.047384818
8	10	0.174381276
8	253	0.000559008
8	44	0.078419533
8	28	0.212979904
8	104	0.022091471
8	97	0.019621188
8	77	0.022185083
8	107	0.022041782
8	32	0.137198357
8	18	0.023658025
8	23	0.202443043
8	36	0.023966367
8	29	0.066768205
8	51	0.025142946
8	39	0.022124302
8	34	0.256176153
8	68	0.001884213
8	65	0.064214957
8	52	0.224634338
8	64	0.022185083
8	33	0.152076405
8	14	0.158041377
8	20	0.065392424
8	159	2.83941E-05
8	109	0.009662856
8	41	0.009406422
8	57	0.256339863
8	26	0.302287231
8	49	0.086498532
8	125	0.003393978
8	62	0.022185083
8	13	0.308121768
8	12	0.433553003
8	35	0.235092227
8	22	0.33247323
8	43	0.191773085
8	42	0.191071663
8	9	0.138646455
8	24	0.044690043
8	66	0.022185083
8	69	0.082976781
9	48	0.114669883
9	263	0.006515995
9	55	0.014530664
9	47	0.07326113
9	50	0.076187493
9	67	0.022185083
9	155	0.045889249
9	40	0.071797504
9	19	0.110715122
9	458	0.00823561
9	21	0.185834732
9	457	0.008264892
9	105	0.069298383
9	37	0.203527785
9	11	0.153710838
9	46	0.159102162
9	199	0.029386972
9	81	0.051485542
9	319	0.019865199
9	17	0.084555313
9	78	0.053441183
9	25	0.125110027
9	472	0.007861164
9	85	0.091220821
9	149	0.019839467
9	16	0.148510731
9	30	0.094002552
9	134	0.034971286
9	219	0.002573212
9	127	0.010891787
9	84	0.019386049
9	31	0.035874129
9	38	0.175743303
9	27	0.078451476
9	10	0.115937856
9	91	0.084663566
9	44	0.120538582
9	54	0.064914161
9	28	0.053196728
9	301	0.016815943
9	418	0.000678352
9	102	0.00468369
9	15	0.15331199
9	77	0.175759275
9	163	0.042903435
9	32	0.328711903
9	18	0.228582444
9	23	0.268288885
9	36	0.074750487
9	29	0.090625876
9	51	0.055884848
9	468	0.007893994
9	115	0.121455178
9	88	0.029263635
9	39	0.085071731
9	399	0.011270226
9	58	0.034863478
9	68	0.160064011
9	65	0.131108717
9	52	0.028189097
9	64	0.053672329
9	470	0.007877135
9	300	0.00824404
9	33	0.064001558
9	14	0.156346606
9	152	0.04766166
9	20	0.103943137
9	41	0.076840113
9	73	0.042182936
9	60	0.056427884
9	26	0.091459065
9	49	0.105542078
9	117	0.032630107
9	62	0.158462852
9	13	0.130353169
9	12	0.117612662
9	124	0.120519949
9	129	0.019166883
9	35	0.04367673
9	22	0.108806509
9	43	0.059468712
9	42	0.082200824
9	193	0.034977498
9	231	0.003442781
9	24	0.122825192
9	66	0.185496222
9	90	0.004677923
9	318	0.008231174
9	116	0.032144302
10	48	0.090866338
10	208	0.028721042
10	113	0.029302677
10	55	0.009763566
10	47	0.21225763
10	67	0.050490862
10	40	0.051950495
10	19	0.096455533
10	250	0.038764113
10	252	0.044054726
10	122	0.055062751
10	21	0.132831882
10	100	0.01308789
10	89	0.013431725
10	37	0.134333662
10	218	0.032291596
10	11	0.102164072
10	46	0.058913253
10	81	0.041998818
10	120	0.079085906
10	128	0.002724943
10	17	0.058671016
10	45	0.167550728
10	78	0.011441478
10	25	0.128715186
10	212	0.006344299
10	85	0.007018215
10	277	0.034554249
10	181	0.009334993
10	63	0.072405758
10	16	0.255386
10	30	0.128259107
10	133	0.036751683
10	76	0.019384718
10	87	0.014950364
10	289	0.001032834
10	213	0.00880571
10	31	0.077202137
10	123	0.036217076
10	106	0.02064648
10	27	0.092398731
10	91	0.019662004
10	253	0.000638867
10	201	0.019248516
10	44	0.068182584
10	174	0.000715176
10	92	0.019930417
10	54	0.055809426
10	28	0.016106535
10	104	0.030654501
10	268	0.036479278
10	102	0.01141619
10	180	0.061605365
10	15	0.171618622
10	77	0.030253435
10	240	0.023847911
10	107	0.037917171
10	32	0.075897341
10	18	0.158371902
10	36	0.115208927
10	162	0.107953356
10	29	0.18015237
10	51	0.021118975
10	189	0.017929522
10	130	0.023140721
10	39	0.258187252
10	233	0.006854505
10	34	0.065016646
10	68	0.077542866
10	65	0.042185598
10	52	0.043435824
10	64	0.019015595
10	56	0.04628366
10	33	0.053203383
10	14	0.152891847
10	20	0.109594
10	96	0.050852443
10	109	0.004358933
10	41	0.061826306
10	73	0.002395749
10	57	0.027197967
10	60	0.033806242
10	26	0.127952983
10	49	0.21929714
10	86	0.003726721
10	62	0.037493035
10	13	0.131364264
10	12	0.166511239
10	129	0.038247252
10	35	0.058671016
10	22	0.09727763
10	43	0.046738853
10	42	0.077263806
10	24	0.131181921
10	66	0.085457712
10	69	0.04935022
10	90	0.015197481
10	337	0.016575037
10	116	0.004685021
11	110	0.02024009
11	176	0.02439006
11	480	0.00775513
11	71	0.043259692
11	136	0.091491452
11	50	0.100891219
11	67	0.087702618
11	40	0.097437347
11	19	0.213009185
11	122	0.023158911
11	61	0.06139729
11	21	0.22730338
11	100	0.07085207
11	118	0.008819463
11	138	0.049967347
11	157	0.038732169
11	89	0.139020458
11	37	0.100898317
11	46	0.084912458
11	128	0.031042701
11	206	0.016563058
11	17	0.073264235
11	78	0.043654991
11	25	0.199079677
11	236	0.051143482
11	16	0.203362745
11	183	0.062828972
11	30	0.155628325
11	225	0.035540055
11	202	0.022010282
11	76	0.148396711
11	87	0.06582499
11	234	0.052602671
11	106	0.03817671
11	239	0.008724521
11	27	0.098519871
11	154	0.128032398
11	44	0.102566469
11	92	0.02338074
11	54	0.138510696
11	102	0.023488548
11	15	0.22051143
11	77	0.023735665
11	398	0.003000898
11	228	0.013428175
11	32	0.083056639
11	18	0.2001063
11	93	0.036645205
11	23	0.047804074
11	36	0.113385496
11	161	0.026055993
11	70	0.043229967
11	29	0.124232917
11	51	0.050977554
11	130	0.023114545
11	39	0.100952443
11	103	0.138480971
11	295	0.027406042
11	64	0.122606913
11	56	0.125199202
11	292	0.02847082
11	139	0.02733417
11	14	0.227810037
11	20	0.21527938
11	96	0.072938591
11	53	0.093988355
11	41	0.175789887
11	73	0.14724409
11	131	0.05686045
11	75	0.042213105
11	60	0.116591363
11	26	0.037519654
11	86	0.117259067
11	62	0.052591136
11	13	0.04380894
11	12	0.078950591
11	111	0.044728641
11	80	0.044157211
11	98	0.018138929
11	24	0.155587065
11	146	0.047158109
11	90	0.059812546
11	116	0.021938853
12	209	0.042078676
12	55	0.012351419
12	167	0.000716507
12	214	0.012950357
12	72	0.040381244
12	19	0.207266929
12	59	0.126003553
12	21	0.05805167
12	367	0.004831428
12	333	0.017755165
12	37	0.037863488
12	17	0.078359639
12	181	0.007808368
12	144	0.068218521
12	16	0.226997256
12	112	0.046484193
12	31	0.338503863
12	27	0.224234602
12	253	0.001277733
12	28	0.439114247
12	82	0.056925668
12	79	0.036558249
12	32	0.01683014
12	18	0.028624769
12	23	0.113931194
12	36	0.029886087
12	160	0.067969629
12	29	0.122167248
12	51	0.012223646
12	324	0.019312402
12	175	0.041166961
12	39	0.022428207
12	58	0.137283096
12	33	0.281305346
12	14	0.152970374
12	20	0.092711953
12	109	0.056411025
12	242	0.032322652
12	197	0.014494284
12	57	0.086097466
12	26	0.215292246
12	125	0.045610189
12	185	0.023205495
12	62	7.23161E-05
12	13	0.413628797
12	22	0.189295259
12	43	0.070687917
12	42	0.210912017
12	69	0.000447207
12	305	0.000124224
13	48	0.02212164
13	309	0.023063525
13	55	0.429472243
13	481	0.00016859
13	121	0.026262294
13	244	0.047914545
13	40	0.022185083
13	72	0.136664194
13	19	0.0331097
13	224	0.009075897
13	59	0.083145814
13	21	0.006225843
13	147	0.02033592
13	311	0.022997863
13	17	0.068127127
13	25	0.019378951
13	288	0.030532495
13	144	0.034142091
13	16	0.142891812
13	108	0.045548076
13	112	0.015008926
13	170	0.022649149
13	74	0.410118137
13	158	0.020627402
13	194	0.009779981
13	31	0.126077644
13	27	0.106876599
13	253	0.002435679
13	28	0.116341141
13	114	0.076715002
13	148	0.076812163
13	97	0.005401528
13	222	0.020992089
13	32	0.026353687
13	23	0.090164473
13	36	0.038588424
13	160	0.019225445
13	29	0.002825653
13	145	0.033106595
13	437	0.007009785
13	34	0.302279245
13	58	0.030649621
13	52	0.089952404
13	33	0.271903361
13	14	0.05677305
13	226	0.000239575
13	20	0.07566797
13	159	0.058075184
13	109	0.032528066
13	248	0.025258741
13	197	0.019583477
13	57	0.133310589
13	26	0.177461144
13	343	0.000239575
13	203	0.009000032
13	35	0.237932521
13	22	0.230570916
13	43	0.206010492
13	42	0.161965526
13	220	0.015402007
13	69	0.0444762
13	245	0.046641248
14	110	0.037492591
14	178	0.001231149
14	140	0.00823561
14	71	0.10434376
14	151	0.048374617
14	50	0.142458802
14	217	0.019461471
14	187	0.030080852
14	156	0.008995595
14	67	0.014241399
14	40	0.044949139
14	19	0.369844702
14	99	0.072235838
14	61	0.105519895
14	21	0.115886392
14	100	0.019281346
14	157	0.016947265
14	89	0.010131802
14	37	0.071835659
14	46	0.101398763
14	128	0.01311451
14	17	0.148799552
14	78	0.015443267
14	25	0.098110818
14	205	0.020602114
14	16	0.000938779
14	30	0.178704716
14	452	0.008496925
14	76	0.057620879
14	87	0.019990754
14	95	0.035080426
14	304	0.02437675
